"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000240509.1",27.6610524012609,0.224610127187885,0.443482324103143,0.506469175839456,0.612527323207338,0.84133536111922
"ENSG00000164949.8",42.8771660441501,-2.82254805250492,0.549176904359681,-5.13959715002199,2.75328112683859e-07,7.70669549801968e-06
"ENSG00000197275.14",103.844880623713,0.929065663211349,0.399417630319676,2.32605071155163,0.0200158455100025,0.100154726032593
"ENSG00000265817.4",87.7577909020423,0.761891258751846,0.265084219357621,2.87414792399992,0.00405119171410012,0.0301693482464968
"ENSG00000164944.12",1581.01942559085,0.384372167798107,0.110437071435584,3.48046324301804,0.000500547501203229,0.00549004759298435
"ENSG00000253704.4",10.0825796020193,1.91219159814001,0.934241298482288,2.04678555876992,0.040679144202351,0.165771532302861
"ENSG00000261437.1",13.1289643805432,0.0191933584552254,0.584292635465574,0.0328488796370534,0.973795098910908,1
"ENSG00000104413.18",1617.16786632641,0.118821158547306,0.0785514979764602,1.51265299336384,0.130367825662818,0.360453830251875
"ENSG00000156162.16",651.372863253315,0.479790865259694,0.261650994769809,1.83370548880121,0.0666977234237361,0.232240654208738
"ENSG00000254307.2",112.801804226739,0.308985755453914,0.456926292231295,0.676226692810897,0.498896727608318,0.769172175039891
"ENSG00000164941.14",1303.92440595294,0.467420483000755,0.157433903236985,2.9689950727903,0.00298775387171119,0.0237439398480531
"ENSG00000175305.18",476.356309060406,0.257649593634948,0.261602874197011,0.984888237278747,0.324678971836942,0.618242597922222
"ENSG00000272509.1",30.9079974566059,-0.167179909636509,0.488601358594597,-0.342160140768707,0.732230379877991,0.909736318522846
"ENSG00000156170.14",313.458394713597,0.149111943603326,0.190637546646972,0.782175107820998,0.434111671281791,0.716110612946443
"ENSG00000164938.14",205.530438704465,-1.52804550582435,0.331529136247197,-4.60908360309242,4.04447686165153e-06,8.37694214269298e-05
"ENSG00000175895.5",432.800077269659,-0.501696511867908,0.228658844866379,-2.19408312047182,0.0282294345142384,0.129026866044899
"ENSG00000253773.6",16.2034374400121,-0.677747338993993,0.641280633337905,-1.05686544043327,0.290573002932218,0.579940865152614
"ENSG00000156172.6",111.407996641486,-0.21472803007868,0.33913726007694,-0.633159653498306,0.526629390109609,0.788727692051387
"ENSG00000156466.11",30.4188151221693,0,1.71037368816799,0,1,1
"ENSG00000156467.10",2010.00986303436,0.134595469443,0.304797612446872,0.44158964488759,0.65878617862897,0.869170617303883
"ENSG00000254224.2",413.249961118824,0.201561362956967,0.430919499987517,0.467747138300323,0.639965427146548,0.855900720451546
"ENSG00000156469.9",456.208927569441,0.798435838343775,0.285598561720249,2.79565777059432,0.00517942144223614,0.0362989815426806
"ENSG00000156471.13",2973.43901715683,0.745695489086985,0.157287417157584,4.74097357921444,2.12693671080598e-06,4.76711249748036e-05
"ENSG00000169439.12",941.600663756743,0.0734931292765132,0.221980113556011,0.331079789532449,0.740584217191534,0.914361113874027
"ENSG00000104324.16",87.1091532671454,-0.550345239293821,0.208532307603208,-2.63913657130294,0.00831174891287203,0.0524945510556497
"ENSG00000180543.5",469.296045403935,0.0448971918619112,0.109360613148491,0.410542612823039,0.681407950970629,0.882107470673524
"ENSG00000147649.10",2842.65666350123,0.467713804251096,0.181767391987365,2.57314471609742,0.0100779058464918,0.0603893370032917
"ENSG00000104341.17",4098.58325964597,-0.0784353937497268,0.0953621863721232,-0.822499952377931,0.410792413767452,0.695636975517509
"ENSG00000132561.14",139.31222725232,-0.583734129138288,0.241456818746015,-2.41755081579332,0.0156253520827526,0.0836133264154352
"ENSG00000156482.11",6146.4054366778,0.162405069570509,0.167936799875257,0.967060642403231,0.333513719070916,0.625882050613618
"ENSG00000245970.2",3304.77371250514,0.160375581308933,0.169175304871237,0.947984585758534,0.343137301392881,0.635806912537619
"ENSG00000288752.2",29.2558515847819,0.592700603726024,0.442134816422664,1.34054270713534,0.180068969501162,0.439428053522947
"ENSG00000177459.11",84.2509990207247,0.120791932171908,0.301348993302705,0.40083735090023,0.688539877458859,0.885817888795944
"ENSG00000132541.11",476.821664960905,0.308041002293168,0.293083276956773,1.05103575165294,0.293242170072602,0.582962564809173
"ENSG00000104356.11",655.021426291148,0.82910172319549,0.18134800991387,4.57188211543797,4.83362861673541e-06,9.86825961159248e-05
"ENSG00000104361.10",203.26142218805,0.514800209953516,0.243288628649613,2.11600604932069,0.0343442930818337,0.147162639347188
"ENSG00000104375.17",658.403176080492,0.24921439913392,0.228303505853066,1.0915925193646,0.27501224564033,0.560966943789101
"ENSG00000164920.10",342.126655890417,-1.02858220525226,0.263996208046714,-3.89620067978498,9.77134347805366e-05,0.00140136470066244
"ENSG00000253948.4",37.0621926591151,-0.521474426001666,0.443988344718252,-1.17452278242256,0.240185692036021,0.520294860838623
"ENSG00000132549.20",1069.40963316767,-0.158539810833429,0.136506253045819,-1.16141061157261,0.245474955607254,0.526635631477413
"ENSG00000164919.11",2234.42559489544,-0.0772704063915851,0.244399470752652,-0.316164376926118,0.751877745026806,0.921317081030535
"ENSG00000287952.1",859.41283204056,-0.00823204418778117,0.278110982995698,-0.0295998529044375,0.976386182628621,1
"ENSG00000156509.14",13.5557749570406,1.42168722356506,0.538919073132741,2.6380347151211,0.00833880449440611,0.052582920083992
"ENSG00000147669.11",1729.40936002624,0.0865606027502792,0.353437209377193,0.244910836928605,0.806525470528943,0.949172406752244
"ENSG00000104450.13",828.473445099737,-0.0191461135925399,0.155944641936312,-0.122775065271939,0.902285219882746,0.993124235747747
"ENSG00000034677.13",1267.14824108219,-0.74268264165388,0.12942454223995,-5.73834474358786,9.56063509710883e-09,3.58436901277062e-07
"ENSG00000186106.11",781.178808105114,0.123841047866557,0.273552811184889,0.452713490057518,0.650755064389013,0.862539757117682
"ENSG00000070756.17",36055.891749966,0.288279652157944,0.175077067373887,1.64658716576687,0.0996429302267371,0.301561235999313
"ENSG00000164924.18",26195.1614433175,0.0787801542466595,0.161062891174592,0.489126661468294,0.624752026958682,0.847060870072149
"ENSG00000248599.2",11.6584989944601,-1.42741945479106,0.590464629639146,-2.4174512462557,0.0156296276180162,0.0836133264154352
"ENSG00000261087.1",12.6872627155846,0.708902134660503,0.866197441831996,0.818407097995099,0.413124770070603,0.697613237758894
"ENSG00000120963.12",1222.45912013488,0.138542813026082,0.106277229644579,1.30359827302055,0.192370589816801,0.456815534973792
"ENSG00000254024.1",23.4949795094755,-0.0290146953951706,0.370266363347455,-0.0783616830134348,0.937540352296532,1
"ENSG00000289048.2",31.321670454816,-0.585294306709103,0.310967223938534,-1.88217362362534,0.0598124456740818,0.216137158842792
"ENSG00000083307.12",738.926033441992,-0.0601560852438719,0.0927886651488912,-0.648312863940265,0.516782615497817,0.781424448128713
"ENSG00000104490.18",177.311485139265,-2.2143686593517,0.293929558894186,-7.53367122273288,4.93332493861621e-14,3.69163887946934e-12
"ENSG00000253629.1",19.0484104955077,-1.77036867678074,0.768512419438061,-2.30363053608845,0.0212433921989265,0.104460750510778
"ENSG00000048392.13",691.599443702128,0.0329429126676428,0.209218233960135,0.157457177819022,0.874884554002444,0.979321867041914
"ENSG00000246263.4",89.2193315152608,-0.202325842239199,0.319563740342755,-0.633131412287858,0.526647830701005,0.788727692051387
"ENSG00000104517.13",1945.36297632716,0.363028473142978,0.195355437953408,1.85829725011063,0.063126814131243,0.224169042603829
"ENSG00000272037.1",70.534096094868,0.293665391396983,0.290832392919203,1.00974100047572,0.312619393513204,0.605783721918976
"ENSG00000155090.15",969.248138771028,-0.138829140943855,0.190022594707374,-0.730592807437692,0.465027906612809,0.741471594717803
"ENSG00000253669.4",27.1108773345816,-1.53633733901744,0.569205277030313,-2.69909187601509,0.00695289782803856,0.0457053145246532
"ENSG00000155096.15",7974.79082966832,0.0547051753316424,0.20882893565559,0.261961663310226,0.793350998552394,0.94136878715699
"ENSG00000253320.7",41.0720212447399,-0.934425470695507,0.522744426678624,-1.78753789233602,0.0738505934432693,0.24856986780593
"ENSG00000254236.1",187.543810019324,0.312102070547514,0.32527847628972,0.959491922452101,0.337310986974112,0.629366944601497
"ENSG00000155097.12",2175.98920061864,0.290688606070047,0.147640758236572,1.96889131119377,0.0489655735355781,0.187942732921046
"ENSG00000164929.17",17.7118747604745,-1.06523270135941,1.12795529291312,-0.944392661705832,0.344969030049303,0.637452480300206
"ENSG00000247081.8",102.979253612108,-0.290712868503562,0.291486717054716,-0.997345167014904,0.318596997025773,0.611504646032964
"ENSG00000164930.12",2127.63350719288,0.206004856676798,0.264722959497551,0.778190365761242,0.436456795611196,0.717871804242059
"ENSG00000286337.1",11.2365466219968,-1.38358625079757,0.760020808678234,-1.82045838087484,0.0686892287629292,0.237115830986317
"ENSG00000164933.13",66.9342630106381,0.496629261760735,0.28164051994567,1.76334449977772,0.0778424042893021,0.256954702739393
"ENSG00000164934.15",1525.87136327091,0.643109803603158,0.234127901162023,2.74683111415289,0.00601741114629996,0.0407558817711805
"ENSG00000176406.25",77.5274048523196,0.0206385679476536,0.254885467168587,0.0809719289880219,0.935464276604184,1
"ENSG00000147650.12",750.411043172903,0.314014646335517,0.149603743410034,2.09897586235436,0.0358190285705562,0.151938178791402
"ENSG00000169946.14",106.95920555421,0,1.69047240839052,0,1,1
"ENSG00000251003.9",10.0663163658756,0,1.83642197559869,0,1,1
"ENSG00000164830.19",1057.86768527016,0.280854665319579,0.15423292855581,1.82097732273786,0.0686103040983181,0.236931526508483
"ENSG00000253676.1",149.105191474929,-0.141500105241222,0.277501406853079,-0.509907704057654,0.61011612435486,0.840199987813705
"ENSG00000154188.10",41.562748363951,0.367039651445859,0.400942222731824,0.915442751190013,0.359959243721419,0.652933860894762
"ENSG00000104408.11",7280.71580193686,0.513094136211212,0.290559789188351,1.76588143061532,0.0774157431755614,0.256092934376483
"ENSG00000104412.8",691.241919795115,-0.11710494901181,0.258827205286958,-0.45244451363595,0.650948785294572,0.862539757117682
"ENSG00000164841.5",134.060354414557,0.365616023771434,0.53975223529478,0.677377507425711,0.498166465583839,0.768502377169277
"ENSG00000120526.12",927.351874816524,0.769664250595742,0.199333339603557,3.86119177116324,0.000112835294235857,0.00157561880393456
"ENSG00000120533.13",1353.29421802127,0.194392022894743,0.261447445193232,0.743522365464582,0.457165485935837,0.734316803091214
"ENSG00000147654.16",483.751981795239,-0.206220571977286,0.278470466474332,-0.740547371461722,0.458967928331741,0.735791880958919
"ENSG00000147642.17",222.871965431945,-0.90192357737824,0.290559862745827,-3.10408866818338,0.0019086612063625,0.0165441077382883
"ENSG00000104447.13",1839.864693831,0.381836799576279,0.174658016505027,2.18619681602356,0.0288012091187929,0.13071480528896
"ENSG00000249917.3",41.6152747908479,-0.805334236293766,0.473150529190671,-1.70206770701768,0.0887426766862588,0.279939927578377
"ENSG00000147677.12",3974.09754054003,0.172573188564392,0.256899397181874,0.67175396461603,0.501740340156159,0.771040173874282
"ENSG00000147679.12",1390.08679363456,0.18207980574226,0.174547811032403,1.04315147044989,0.29687814557257,0.587050040014465
"ENSG00000164754.16",8672.56738546497,0.141209095535686,0.129553232731754,1.08996967932144,0.27572650059018,0.561806367803312
"ENSG00000253327.2",180.286156841508,0.265019999354055,0.325149333985976,0.815071635255096,0.415031306711167,0.699242032677789
"ENSG00000205002.4",3092.60307906339,-1.06774645184899,0.0783653452214491,-13.6252376459479,2.83485966015281e-42,1.59422198706411e-39
"ENSG00000164756.13",15.6751288958063,0,1.80891210600948,0,1,1
"ENSG00000164758.7",176.832330164347,0.781892305624402,0.352255334803732,2.21967484483962,0.0264408476109184,0.123039562882488
"ENSG00000182197.13",1020.36652357404,-0.617473607145832,0.166302420062607,-3.7129562330685,0.000204852323503016,0.0025914447304492
"ENSG00000177570.15",339.045173471579,-0.92177747107029,0.164270491540087,-5.61133933689698,2.00766633316804e-08,7.15129977177208e-07
"ENSG00000281641.3",12.7847903452642,-0.696310577233118,0.774000116120206,-0.899625933809262,0.368319351193222,0.661466267468464
"ENSG00000147676.14",2695.94781617667,0.248002279154649,0.127792835039519,1.94065871594409,0.0522996870444782,0.197593158015356
"ENSG00000253972.6",495.862328224488,0.219281523877519,0.167886755243715,1.30612759511134,0.191509170158393,0.455586101756116
"ENSG00000136999.5",11.955653572808,1.72292960171176,0.858513841061151,2.00687457709728,0.0447630194572989,0.176672078921428
"ENSG00000136960.13",88.5849747996457,-3.24835707734132,1.3621453293405,-2.38473605376164,0.0170913790783333,0.0893469895593549
"ENSG00000064313.13",1763.72923284969,0.323363645452375,0.143419220587171,2.25467440227673,0.0241537735277163,0.114934802340349
"ENSG00000136982.6",829.19858847546,0.350645124457463,0.231636181975831,1.51377527235382,0.130082846256693,0.360044969059994
"ENSG00000279347.1",11.4842339217532,0.294715195244286,0.817314375015279,0.360589761117045,0.718406144532713,0.903141934035909
"ENSG00000245330.4",30.0427651567766,-0.254681006012457,0.535856116449383,-0.47527871418169,0.634588328789695,0.852397266502906
"ENSG00000155792.10",148.719826701351,0.0716510854409434,0.265625931094927,0.269744317302129,0.787356963565592,0.938758145187938
"ENSG00000187955.13",228.594189166414,-1.41343623190895,0.283239019405143,-4.99025958668208,6.02982051367066e-07,1.55851544697354e-05
"ENSG00000172172.8",1199.44053691508,0.434644709710267,0.293388005290016,1.48146721022428,0.138482116340393,0.374533028857113
"ENSG00000172167.8",487.063621246737,0.354179989402153,0.21146573914983,1.67488119269857,0.0939575443669978,0.290665132276117
"ENSG00000172164.15",212.75572315781,-0.247873921212175,0.273853288142477,-0.905133996723143,0.365394403450428,0.658882294829019
"ENSG00000178764.8",297.894626213042,-0.502828141213943,0.198311889434784,-2.53554208296372,0.0112273437729635,0.0654387706465629
"ENSG00000253607.1",134.489612250724,-0.113067911410372,0.242759747726504,-0.465760540902177,0.64138691238909,0.856300761271884
"ENSG00000136986.10",2183.75157515184,-0.305797248550846,0.12965012226766,-2.35863447872061,0.0183423125930991,0.0940322201941253
"ENSG00000156787.17",877.594130417808,-0.174409147518761,0.152067878770905,-1.14691642264251,0.251416164605778,0.534535544050206
"ENSG00000147689.17",290.592914471421,-1.63045830270334,0.158933214760404,-10.2587637528209,1.08081520741909e-24,2.06781119786427e-22
"ENSG00000253258.1",21.036215613126,-1.5982984119157,0.572893859767062,-2.78986828828217,0.00527294876634331,0.0367065722255672
"ENSG00000204949.11",27.2237443652328,-1.41052819994732,0.452228543483296,-3.11906052873776,0.00181428686325508,0.0159194021788595
"ENSG00000189376.12",58.2637336417128,0.398777903384985,0.463080112448844,0.861142365359165,0.389159638389432,0.679021161424762
"ENSG00000165156.15",2085.19159031195,0.166098404978756,0.177305514986997,0.936792095784148,0.348865511938327,0.641840603802069
"ENSG00000156802.13",3162.14517031403,0.269604019172159,0.140957168672941,1.91266624968691,0.0557907925063789,0.206618544668405
"ENSG00000156795.8",234.222378900876,-0.0378858950535907,0.233815410453349,-0.162033353490828,0.871279588629974,0.977216628410551
"ENSG00000156804.7",692.234318452813,-1.42446718826203,0.134888841453731,-10.5603041208612,4.55184697272697e-26,9.82246233951943e-24
"ENSG00000175946.9",23.8472232759552,-1.04821964808152,0.663002309612194,-1.58101960262348,0.113873555705492,0.330300945105114
"ENSG00000176853.16",1966.0870784199,0.361061356683992,0.154354376880127,2.33917148306326,0.0193265603210802,0.0977015272238101
"ENSG00000164983.9",1046.01351519962,0.194896814503768,0.161387907700433,1.20762960051217,0.227189768114652,0.504630486735095
"ENSG00000183665.5",268.836814292424,0.294821194986191,0.166167786754231,1.77423795998585,0.0760237977083422,0.253112600981596
"ENSG00000245149.6",31.6999284393413,0.281971877351259,0.392806542433086,0.717839055339289,0.472856529182571,0.748236305049068
"ENSG00000170881.5",934.36307587127,-0.434035768952731,0.203009763977287,-2.13800440160745,0.032516385994867,0.141552683859428
"ENSG00000147687.19",1670.62094121108,0.151536046705896,0.288455248988941,0.525336416088951,0.599349346388325,0.833045834041624
"ENSG00000253106.1",54.8527024515718,-0.416211172887704,0.463739020819254,-0.897511648151612,0.369445960693738,0.661976328314802
"ENSG00000147684.10",2751.94357357499,0.0652277950575599,0.263623050690225,0.247428268836048,0.804576798806557,0.948246153783685
"ENSG00000170873.19",91.371841089782,-0.492221711927804,0.302065036608481,-1.62952229577564,0.103202498920424,0.308908383058908
"ENSG00000180938.6",55.8154862626464,-0.138298735296066,0.343436204153502,-0.402691194531872,0.687175412494404,0.885044160252005
"ENSG00000104549.12",3359.25410031977,-0.669397703597672,0.113816396084952,-5.88138200315216,4.06854945771540e-09,1.63783385762001e-07
"ENSG00000164961.16",1117.64692023881,-0.115212641407202,0.17303871045458,-0.665820041680461,0.50552613303245,0.773633753485016
"ENSG00000253167.1",121.685318834814,-0.211350184882422,0.3718142247294,-0.568429529656211,0.569743343903093,0.813330536627201
"ENSG00000156831.8",530.775742307974,0.0159122507926751,0.286079911063606,0.0556216993130188,0.955643177710636,1
"ENSG00000173334.4",652.157419984053,-0.0756867046754423,0.154168536192965,-0.490934833685576,0.623472538972117,0.846691035230624
"ENSG00000168672.4",2333.84802851347,-0.942049698521226,0.238063052469369,-3.95714365899949,7.58513175823142e-05,0.00111806890523637
"ENSG00000253438.5",443.857512300273,-1.06471631982367,0.183731786009757,-5.79494894676053,6.83419677009587e-09,2.61503141565854e-07
"ENSG00000254166.4",24.1397089191876,0.906483839267775,0.640134482967866,1.41608343775675,0.156751076645992,0.404587827593367
"ENSG00000246228.7",51.433534319249,-0.470285509427321,0.24593579482907,-1.91222879839097,0.0558468538368521,0.206784898943396
"ENSG00000286010.1",100.022927544233,-0.38869833445113,0.188508088389774,-2.06197165209923,0.0392104349407571,0.161759562066643
"ENSG00000249375.8",822.054927432049,-0.343336234671985,0.229613768752746,-1.49527720631465,0.134842111274596,0.367945875758559
"ENSG00000136997.22",5017.22939470857,-0.301799467498711,0.0826666124002942,-3.65080240662718,0.000261422306433075,0.00318756580997701
"ENSG00000249859.14",244.262467774742,0.247107284820584,0.146801684124992,1.68327282001879,0.0923222895395989,0.287228340197129
"ENSG00000278275.2",22.8561631206661,0.448389056515301,0.474025008107539,0.945918567261704,0.344190122477407,0.636964528613454
"ENSG00000147697.10",219.564945109467,0.286971916153825,0.145507324249599,1.97221629655949,0.0485849200859254,0.186868175534633
"ENSG00000254317.1",26.3695666252128,0.263857777633743,0.415239464631882,0.635435212950335,0.52514460829294,0.788040707978212
"ENSG00000153310.22",2623.47501425168,0.266290661753242,0.279650031418368,0.952228256162289,0.3409812337543,0.633046192078061
"ENSG00000153317.15",1311.92700119266,0.538609012947266,0.240619014967083,2.23843079492678,0.0251929757108775,0.118783344319732
"ENSG00000286535.1",15.6561160272229,-0.017013278452498,0.583580109242546,-0.0291532870689857,0.976742336900475,1
"ENSG00000132294.15",1457.0453109744,-0.144423621683876,0.170764246658824,-0.845748594976234,0.397693007696785,0.685388899454576
"ENSG00000129295.10",9.99072318933387,0,1.73714582944089,0,1,1
"ENSG00000129292.21",1374.44003286666,0.155407575463959,0.191440815615819,0.811778694966643,0.416918629130477,0.70102428199468
"ENSG00000223697.3",154.77188040108,0.157291308884849,0.198600279756413,0.791999432617972,0.428361007064752,0.710727056151413
"ENSG00000104419.17",1160.26773151594,-0.32428984568309,0.140496298285799,-2.30817359346662,0.0209894832612794,0.103458919087071
"ENSG00000225259.4",10.6694399833732,-0.989309002836557,0.722549536842578,-1.36919194102549,0.170939284487225,0.426957098454095
"ENSG00000008513.17",2498.84729544482,-1.8998981600194,0.282389218042466,-6.72794157365346,1.72079986099066e-11,9.82603194469685e-10
"ENSG00000261220.3",20.2455195882691,0.157240131251381,0.686535150598672,0.229034348953967,0.818842219003224,0.954587216550149
"ENSG00000066827.16",293.404690810459,0.101233300309877,0.18601484143425,0.544221630539408,0.586288968651044,0.824393899092747
"ENSG00000248492.1",26.5894431978573,-0.0777421416730123,0.50467218641979,-0.154044831011047,0.877574387390938,0.980315456716912
"ENSG00000289405.2",126.648357080247,0.204809972059002,0.271833251745203,0.753439730953063,0.451185715278477,0.730000392688576
"ENSG00000131773.15",94.1786446394746,0,1.68783115603325,0,1,1
"ENSG00000169427.8",16.1568790149708,-2.85911779294422,1.54041517742749,-1.85606960697373,0.0634436371844955,0.224707561864753
"ENSG00000167632.18",348.714709133276,-0.690341118747687,0.210024624572796,-3.28695323299298,0.00101277651731606,0.00998677290560648
"ENSG00000259891.1",17.1073789565125,-0.40222059919998,0.580283867626346,-0.693144548107576,0.488218843426208,0.760352911740816
"ENSG00000104472.10",1180.60950643498,0.0614891357202209,0.270698854881936,0.227149596724519,0.820307419223123,0.955215227831004
"ENSG00000123908.12",2229.72375129744,-0.0357689429170305,0.222401390414052,-0.160830572373843,0.872226845403971,0.977403888473335
"ENSG00000280303.2",18.828447318774,-0.980643230272889,0.587739505740315,-1.66849977021312,0.0952165575071702,0.293136840447589
"ENSG00000169398.20",2532.66048219964,-0.225094881847342,0.112138688851105,-2.00729011685001,0.0447187808808163,0.176535021396764
"ENSG00000253266.1",22.6035071843253,-0.405019496602435,0.358281882414204,-1.13044928164746,0.258286958231037,0.542657010172262
"ENSG00000105339.11",427.248757453831,-2.2110655438259,0.365127909289726,-6.05559171887744,1.3990243243283e-09,6.02391958489201e-08
"ENSG00000253210.4",20.6861474148425,-1.2055227642713,0.558592927399273,-2.15814183305907,0.0309168061486708,0.136934150001678
"ENSG00000022567.10",389.627005069098,0.00963909886556437,0.210996846710045,0.0456836157310473,0.963562422926994,1
"ENSG00000184489.13",81.1841960058597,-1.62076196475859,0.463871560916674,-3.4939886410707,0.000475861264621324,0.00528804392146259
"ENSG00000171045.16",103.211077051361,-1.26936868949664,0.639116018407516,-1.98613186485221,0.0470186839157457,0.182393966577845
"ENSG00000181790.13",39.5931378063571,0,1.7057695763645,0,1,1
"ENSG00000198576.4",12.3385567374384,-3.03012538858667,1.59126090568903,-1.9042291416533,0.0568803479687531,0.208902730576711
"ENSG00000234616.9",804.549833643951,-0.139592116023958,0.348881785971752,-0.400112936922597,0.689073336065717,0.886135608807954
"ENSG00000167653.5",34.9098173211148,-1.50339135083544,0.373906428321627,-4.02076893297553,5.80084834185047e-05,0.000889687136595545
"ENSG00000160886.13",37.6570034000078,-0.119139835567899,0.485978248010205,-0.245154667015873,0.806336675912384,0.94901040281469
"ENSG00000253741.4",29.9194947899529,-0.582638485557389,0.834837588621296,-0.697906387420331,0.485235739557021,0.758047564590153
"ENSG00000130193.8",807.306984217508,-0.629744477647702,0.364295143235051,-1.72866558707146,0.0838689637761924,0.270309175018857
"ENSG00000253806.1",34.4403125999776,-0.148518292578427,0.733091900479211,-0.202591642986838,0.839454222484857,0.965934490381571
"ENSG00000253196.3",14.5781093570925,-2.13015511595211,0.679444913451739,-3.13514027962977,0.00171771950266253,0.0152517654149944
"ENSG00000180155.20",1260.65060095049,-1.41342471462409,0.300976009911207,-4.69613745973002,2.65127156567808e-06,5.80215774951105e-05
"ENSG00000167656.5",176.052495438548,-0.217640868074522,0.191569336583024,-1.13609449172049,0.255917020096574,0.540000916310657
"ENSG00000253715.1",120.966209980511,-0.306350566692755,0.199314853726142,-1.53701824508112,0.124288841529633,0.349471317209097
"ENSG00000160932.11",940.007380873754,-0.345218849211121,0.313908835257855,-1.09974237879462,0.27144438447833,0.557180056094331
"ENSG00000177335.13",19.7829740346929,0,1.72360754708265,0,1,1
"ENSG00000291309.2",14.6973716279139,0,1.72268816750814,0,1,1
"ENSG00000181638.20",156.238615627786,0.338388117004113,0.275963018057496,1.22620820494727,0.220120334435546,0.494910730125377
"ENSG00000250571.7",122.068963895852,-0.64059801602569,0.405455545742356,-1.57994636589027,0.114119149721992,0.330858175369588
"ENSG00000253716.8",42.0458791683967,-0.42384951346577,0.439490010597758,-0.964412166932497,0.334839324664005,0.627256944661384
"ENSG00000185730.8",298.228172099822,0.0373490581470343,0.190567572968971,0.195988528190553,0.844619145049967,0.967488822891925
"ENSG00000272172.1",12.4220480178882,0.604537116581691,0.735958373913425,0.821428409554052,0.411402286838244,0.696225026367329
"ENSG00000184428.13",965.540105893835,0.511865848258643,0.205620353514402,2.48937344727787,0.0127968468287887,0.0722934196190746
"ENSG00000254389.3",51.8857315027294,0.74773168912553,0.409858349994288,1.82436612340812,0.0680967399184783,0.235684315443327
"ENSG00000158106.15",327.822621506932,-0.687473637830276,0.565412792399072,-1.21587917194674,0.224030953356158,0.5003690495106
"ENSG00000182759.4",39.9026618969618,-4.33207617830003,1.33706522765193,-3.23998866226426,0.00119534452386362,0.0114052461048129
"ENSG00000014164.7",625.729642035732,0.223236199252121,0.299583596246265,0.745154948566061,0.456178054221893,0.734143942330143
"ENSG00000287576.1",18.9032611037888,-0.355027930804741,0.467435530183811,-0.759522774542047,0.447539895642548,0.727193479442111
"ENSG00000104518.11",454.887898288601,-0.437841715862632,0.1199872421821,-3.64906891682815,0.000263192496464648,0.00320283695042028
"ENSG00000289161.2",105.217751802246,0.263982204301632,0.179647036772013,1.46944925474416,0.141710976082384,0.379984437817784
"ENSG00000204839.9",63.7531739735501,-0.186485394679543,0.624744379952948,-0.298498715096225,0.765322556648179,0.927442601950954
"ENSG00000255050.1",66.6771999208304,-0.377978578540482,0.539397717573811,-0.700741894571995,0.483464105778158,0.756583555920227
"ENSG00000147813.16",135.511927883414,-0.371946962110533,0.881658087598024,-0.421872114987182,0.673118364581391,0.878338532548267
"ENSG00000279605.1",1912.67638435356,0.108006899794773,0.310376257225823,0.347986990886967,0.727849953421654,0.907880053474866
"ENSG00000104529.19",5430.13141261731,0.107349303354349,0.239246924484474,0.448696691026076,0.653650471992905,0.864607659247636
"ENSG00000179886.6",380.438405853519,-0.260590085574629,0.483377604201835,-0.539102522147094,0.589816115390907,0.826223389902208
"ENSG00000104524.14",634.907312335288,0.345361414930944,0.464594732343414,0.743360591259703,0.457263396807983,0.734316803091214
"ENSG00000104522.16",1146.1350238338,0.109473726271759,0.184339403968568,0.593870458051529,0.552598759236119,0.801307061564611
"ENSG00000183309.12",754.258217868318,-0.0120756606596703,0.131964235357137,-0.0915070710407992,0.927089687933303,1
"ENSG00000181135.16",461.727825372398,-0.208873504859311,0.306912184919011,-0.680564393083414,0.496147163798803,0.766780401880262
"ENSG00000181097.5",19.4276451547467,-0.000442934625911649,0.859737217005783,-0.000515197687328534,0.999588931737704,1
"ENSG00000181085.15",47.7389003112318,-1.25668331826358,0.684012836911098,-1.8372218333483,0.0661771537750031,0.231152949323642
"ENSG00000180921.7",2002.95498011349,0.0767254342379101,0.316353290715603,0.242530855501311,0.80836885115738,0.949896102056523
"ENSG00000203499.12",724.104759635588,0.36837109785877,0.287379690603147,1.28182717813371,0.19990327798461,0.467524263747749
"ENSG00000254973.2",9.60859044797867,-0.84239710479505,0.848281363049784,-0.993063317772798,0.320679098858896,0.613079501042895
"ENSG00000180900.20",3045.0262518035,0.0168293788025273,0.568760959895763,0.0295895463809817,0.976394402444126,1
"ENSG00000179950.15",4838.8135434105,0.0692832636188119,0.264213744519959,0.262224297773344,0.79314852172026,0.941309091647028
"ENSG00000287222.1",141.291793198099,0.2432596797785,0.258945080184058,0.93942576397123,0.347512190286975,0.640366520439448
"ENSG00000185189.18",404.356743655324,-0.655347977400837,0.234761890754104,-2.79154327517011,0.00524573424573033,0.0366420039320026
"ENSG00000285599.1",82.9627390904415,-0.592698195437876,0.230491807298732,-2.57145016295396,0.0101273590388637,0.0606073940803719
"ENSG00000261150.3",1239.17240289402,-2.36324445645987,0.323142825354222,-7.31331247682613,2.60635951827525e-13,1.79143777556119e-11
"ENSG00000178209.17",7765.4593950944,0.0337739342328285,0.388931086719522,0.0868378367944258,0.930800411793676,1
"ENSG00000178685.14",415.434164236635,-0.564956605228038,0.723513970626313,-0.780850996890883,0.434890136109338,0.716694001058263
"ENSG00000178719.17",1964.28338200337,-0.254454096411052,0.263781476079291,-0.964639747237462,0.334725283821568,0.627256944661384
